sep=,
"Time","active_db_connections saturation","cpu saturation","disk_space saturation","memory saturation","open_fds saturation","open_ruby_fds saturation","redis_clients saturation","single_node_cpu saturation","single_threaded_cpu saturation"
2022-12-22 00:06:00,,,,,,,,,
2022-12-22 00:12:00,,,,,,,,,
2022-12-22 00:18:00,,,,,,,,,
2022-12-22 00:24:00,,,,,,,,,
2022-12-22 00:30:00,,,,,,,,,
2022-12-22 00:36:00,,,,,,,,,
2022-12-22 00:42:00,,,,,,,,,
2022-12-22 00:48:00,,,,,,,,,
2022-12-22 00:54:00,,,,,,,,,
2022-12-22 01:00:00,,,,,,,,,
2022-12-22 01:06:00,,,,,,,,,
2022-12-22 01:12:00,,,,,,,,,
2022-12-22 01:18:00,,,,,,,,,
2022-12-22 01:24:00,,,,,,,,,
2022-12-22 01:30:00,,,,,,,,,
2022-12-22 01:36:00,,,,,,,,,
2022-12-22 01:42:00,,,,,,,,,
2022-12-22 01:48:00,,,,,,,,,
2022-12-22 01:54:00,,,,,,,,,
2022-12-22 02:00:00,,,,,,,,,
2022-12-22 02:06:00,,,,,,,,,
2022-12-22 02:12:00,,,,,,,,,
2022-12-22 02:18:00,,,,,,,,,
2022-12-22 02:24:00,,,,,,,,,
2022-12-22 02:30:00,,,,,,,,,
2022-12-22 02:36:00,,,,,,,,,
2022-12-22 02:42:00,,,,,,,,,
2022-12-22 02:48:00,,,,,,,,,
2022-12-22 02:54:00,,,,,,,,,
2022-12-22 03:00:00,,,,,,,,,
2022-12-22 03:06:00,,,,,,,,,
2022-12-22 03:12:00,,,,,,,,,
2022-12-22 03:18:00,,,,,,,,,
2022-12-22 03:24:00,,,,,,,,,
2022-12-22 03:30:00,,,,,,,,,
2022-12-22 03:36:00,,,,,,,,,
2022-12-22 03:42:00,,,,,,,,,
2022-12-22 03:48:00,,,,,,,,,
2022-12-22 03:54:00,,,,,,,,,
2022-12-22 04:00:00,,,,,,,,,
2022-12-22 04:06:00,,,,,,,,,
2022-12-22 04:12:00,,,,,,,,,
2022-12-22 04:18:00,,,,,,,,,
2022-12-22 04:24:00,,,,,,,,,
2022-12-22 04:30:00,,,,,,,,,
2022-12-22 04:36:00,,,,,,,,,
2022-12-22 04:42:00,,,,,,,,,
2022-12-22 04:48:00,,,,,,,,,
2022-12-22 04:54:00,,,,,,,,,
2022-12-22 05:00:00,0.0769,0.384,0.326,0.559,,,0.00620,0.384,0.0138
2022-12-22 05:06:00,0.0714,0.294,0.327,0.694,0.0153,0.00292,0.00890,0.294,0.0190
2022-12-22 05:12:00,0.0588,0.600,0.328,0.703,0.0239,0.00292,0.00850,0.600,0.0185
2022-12-22 05:18:00,0.150,0.640,0.330,0.718,0.0251,0.00266,0.00860,0.640,0.0220
2022-12-22 05:24:00,0.0714,0.731,0.332,0.711,0.0226,0.00302,0.00880,0.731,0.0217
2022-12-22 05:30:00,0.0870,0.499,0.333,0.705,0.0257,0.00322,0.00870,0.499,0.0205
2022-12-22 05:36:00,0.105,0.625,0.335,0.711,0.0251,0.00340,0.0100,0.625,0.0206
2022-12-22 05:42:00,0.105,0.645,0.337,0.706,0.0226,0.00304,0.00870,0.645,0.0220
2022-12-22 05:48:00,0.211,0.714,0.340,0.699,0.0237,0.00314,0.00890,0.714,0.0234
2022-12-22 05:54:00,0.0714,0.737,0.342,0.720,0.0227,0.00330,0.00980,0.737,0.0234
2022-12-22 06:00:00,0.103,0.734,0.344,0.711,0.0300,0.00410,0.00890,0.734,0.0268
2022-12-22 06:06:00,0.0714,0.710,0.347,0.711,0.0289,0.00410,0.0100,0.710,0.0252
2022-12-22 06:12:00,0.107,0.598,0.350,0.711,0.0148,0.00432,0.00860,0.598,0.0280
2022-12-22 06:18:00,0.177,0.706,0.353,0.722,0.0298,0.00366,0.0111,0.706,0.0228
2022-12-22 06:24:00,0.0882,0.711,0.354,0.719,0.0221,0.00478,0.00980,0.711,0.0281
2022-12-22 06:30:00,0.0333,0.694,0.357,0.718,0.0279,0.00514,0.00970,0.694,0.0247
2022-12-22 06:36:00,0.0882,0.650,0.358,0.722,0.0262,0.00402,0.0100,0.650,0.0235
2022-12-22 06:42:00,0.160,0.413,0.360,0.725,0.00147,0.00390,0.00750,0.413,0.0154
2022-12-22 06:48:00,0.118,0.401,0.362,0.710,0.00160,0.00428,0.00710,0.401,0.0144
