sep=,
"Time","active_db_connections saturation","cpu saturation","disk_space saturation","memory saturation","open_fds saturation","open_ruby_fds saturation","redis_clients saturation","single_node_cpu saturation","single_threaded_cpu saturation"
2023-01-14 18:00:00,0.250,0.405,0.563,0.730,0.00120,0.00314,0.00840,0.405,0.0116
2023-01-14 19:00:00,0.300,0.396,0.574,0.758,0.00120,0.00316,0.00810,0.396,0.0112
2023-01-14 20:00:00,0.200,0.402,0.586,0.762,0.00120,0.00318,0.00840,0.402,0.0112
2023-01-14 21:00:00,0.200,0.407,0.594,0.770,0.00120,0.00310,0.00800,0.407,0.0108
2023-01-14 22:00:00,0.231,0.454,0.602,0.777,0.00120,0.00316,0.00820,0.454,0.0117
2023-01-14 23:00:00,0.200,0.415,0.613,0.784,0.00120,0.00312,0.00810,0.415,0.0109
2023-01-15 00:00:00,0.200,0.425,0.624,0.779,0.00127,0.00316,0.00810,0.425,0.0113
2023-01-15 01:00:00,0.250,0.651,0.628,0.787,0.00120,0.00314,0.00820,0.651,0.0110
2023-01-15 02:00:00,0.300,0.451,0.572,0.751,0.00120,0.00320,0.00850,0.451,0.0111
2023-01-15 03:00:00,0.182,0.438,0.578,0.760,0.00120,0.00314,0.00810,0.438,0.0108
2023-01-15 04:00:00,0.273,0.447,0.588,0.763,0.00120,0.00316,0.00830,0.447,0.0111
2023-01-15 05:00:00,0.200,0.448,0.594,0.765,0.00120,0.00318,0.00830,0.448,0.0111
2023-01-15 06:00:00,0.200,0.494,0.601,0.772,0.00133,0.00326,0.00820,0.494,0.0118
2023-01-15 07:00:00,0.273,0.505,0.611,0.769,0.00120,0.00328,0.00830,0.505,0.0133
2023-01-15 08:00:00,0.200,0.534,0.621,0.773,0.00120,0.00328,0.00830,0.534,0.0133
2023-01-15 09:00:00,0.182,0.556,0.631,0.785,0.00120,0.00316,0.00830,0.556,0.0135
2023-01-15 10:00:00,0.200,0.527,0.637,0.789,0.00120,0.00314,0.00810,0.527,0.0133
2023-01-15 11:00:00,0.200,0.470,0.647,0.793,0.00120,0.00316,0.00820,0.470,0.0109
2023-01-15 12:00:00,0.250,0.472,0.658,0.795,0.00120,0.00330,0.00820,0.472,0.0114
2023-01-15 13:00:00,0.273,0.518,0.662,0.756,0.00120,0.00320,0.00840,0.518,0.0107
2023-01-15 14:00:00,0.300,0.510,0.668,0.762,0.00120,0.00324,0.00850,0.510,0.0107
2023-01-15 15:00:00,0.231,0.487,0.678,0.759,0.00127,0.00316,0.00830,0.487,0.0105
2023-01-15 16:00:00,0.200,0.488,0.687,0.776,0.00120,0.00312,0.00810,0.488,0.0109
2023-01-15 17:00:00,0.200,0.497,0.696,0.778,0.00120,0.00322,0.00840,0.497,0.0107
2023-01-15 18:00:00,0.182,0.491,0.704,0.783,0.00120,0.00318,0.00840,0.491,0.0103
2023-01-15 19:00:00,0.200,0.501,0.708,0.779,0.00120,0.00320,0.00820,0.501,0.0103
2023-01-15 20:00:00,0.273,0.505,0.717,0.783,0.00120,0.00314,0.00820,0.505,0.0106
2023-01-15 21:00:00,0.231,0.507,0.725,0.786,0.00120,0.00314,0.00840,0.507,0.0105
2023-01-15 22:00:00,0.250,0.520,0.731,0.798,0.00120,0.00314,0.00790,0.520,0.0108
2023-01-15 23:00:00,0.214,0.527,0.740,0.801,0.00120,0.00318,0.00860,0.527,0.0108
2023-01-16 00:00:00,0.250,0.526,0.749,0.766,0.00120,0.00314,0.00810,0.526,0.0106
2023-01-16 01:00:00,0.176,0.619,0.756,0.766,0.00120,0.00320,0.00800,0.619,0.0110
2023-01-16 02:00:00,0.273,0.525,0.698,0.775,0.00120,0.00324,0.00820,0.525,0.0105
2023-01-16 03:00:00,0.182,0.525,0.706,0.781,0.00120,0.00316,0.00830,0.525,0.0102
2023-01-16 04:00:00,0.200,0.534,0.714,0.784,0.00120,0.00312,0.00840,0.534,0.0103
2023-01-16 05:00:00,0.200,0.538,0.720,0.789,0.00120,0.00322,0.00850,0.538,0.0103
2023-01-16 06:00:00,0.273,0.529,0.728,0.791,0.00120,0.00322,0.00790,0.529,0.0264
2023-01-16 07:00:00,0.222,0.0500,0.723,0.790,0.00133,0.00324,0.00790,0.0500,0.0264
2023-01-16 08:00:00,0.200,0.0460,0.724,0.730,0.00120,0.00322,0.00800,0.0460,0.0253
2023-01-16 09:00:00,0.200,0.0463,0.726,0.738,0.00120,0.00318,0.00800,0.0463,0.0252
2023-01-16 10:00:00,0.200,0.0458,0.724,0.715,0.00120,0.00316,0.00760,0.0458,0.0248

